2theta	Intensity
10.54041273534	851
10.555738777485	746
10.57106481963	725
10.586390861775	756
10.60171690392	757
10.617042946065	712
10.63236898821	815
10.647695030355	751
10.6630210725	747
10.678347114645	745
10.69367315679	731
10.708999198935	759
10.72432524108	758
10.739651283225	749
10.75497732537	788
10.770303367515	734
10.78562940966	712
10.800955451805	743
10.81628149395	677
10.831607536095	699
10.84693357824	769
10.862259620385	723
10.87758566253	783
10.892911704675	761
10.90823774682	793
10.923563788965	753
10.93888983111	739
10.954215873255	740
10.9695419154	739
10.984867957545	786
11.00019399969	705
11.015520041835	717
11.03084608398	773
11.046172126125	774
11.06149816827	760
11.076824210415	764
11.09215025256	783
11.107476294705	772
11.12280233685	760
11.138128378995	736
11.15345442114	729
11.168780463285	796
11.18410650543	734
11.199432547575	744
11.21475858972	787
11.230084631865	735
11.24541067401	725
11.260736716155	793
11.2760627583	750
11.291388800445	778
11.30671484259	779
11.322040884735	770
11.33736692688	774
11.352692969025	753
11.36801901117	816
11.383345053315	771
11.39867109546	794
11.413997137605	748
11.42932317975	869
11.444649221895	798
11.45997526404	808
11.475301306185	814
11.49062734833	810
11.505953390475	848
11.52127943262	787
11.536605474765	811
11.55193151691	818
11.567257559055	766
11.5825836012	849
11.597909643345	811
11.61323568549	859
11.628561727635	878
11.64388776978	837
11.659213811925	870
11.67453985407	843
11.689865896215	919
11.70519193836	893
11.720517980505	907
11.73584402265	891
11.751170064795	889
11.76649610694	926
11.781822149085	942
11.79714819123	959
11.812474233375	963
11.82780027552	1047
11.843126317665	974
11.85845235981	980
11.873778401955	1083
11.8891044441	1117
11.904430486245	1071
