2theta	Intensity
4.86977714169	2147
4.885103183835	2171
4.90042922598	2116
4.915755268125	2142
4.93108131027	2079
4.946407352415	2116
4.96173339456	2016
4.977059436705	2105
4.99238547885	2047
5.007711520995	1979
5.02303756314	2036
5.038363605285	2004
5.05368964743	1949
5.069015689575	2000
5.08434173172	2002
5.099667773865	2042
5.11499381601	1869
5.130319858155	1907
5.1456459003	1969
5.160971942445	1955
5.17629798459	1893
5.191624026735	1895
5.20695006888	1911
5.222276111025	1835
5.23760215317	1854
5.252928195315	1839
5.26825423746	1909
5.283580279605	1888
5.29890632175	1864
5.314232363895	1884
5.32955840604	1883
5.344884448185	1740
5.36021049033	1787
5.375536532475	1787
5.39086257462	1855
5.406188616765	1817
5.42151465891	1841
5.436840701055	1765
5.4521667432	1819
5.467492785345	1832
5.48281882749	1779
5.498144869635	1770
5.51347091178	1672
5.528796953925	1732
5.54412299607	1738
5.559449038215	1777
5.57477508036	1694
5.590101122505	1740
5.60542716465	1708
5.620753206795	1756
5.63607924894	1747
5.651405291085	1705
5.66673133323	1752
5.682057375375	1678
5.69738341752	1735
5.712709459665	1746
5.72803550181	1626
5.743361543955	1719
5.7586875861	1680
5.774013628245	1708
5.78933967039	1706
5.804665712535	1620
5.81999175468	1749
5.835317796825	1669
5.85064383897	1613
5.865969881115	1667
5.88129592326	1704
5.896621965405	1653
5.91194800755	1642
5.927274049695	1691
5.94260009184	1767
5.957926133985	1703
5.97325217613	1781
5.988578218275	1766
6.00390426042	1715
6.019230302565	1790
6.03455634471	1779
6.049882386855	1835
6.065208429	1830
6.080534471145	1839
6.09586051329	1932
6.111186555435	1941
6.12651259758	2115
6.141838639725	2016
6.15716468187	2155
6.172490724015	2188
6.18781676616	2261
6.203142808305	2201
6.21846885045	2144
6.233794892595	2113
6.24912093474	2066
6.264446976885	1901
6.27977301903	1742
6.295099061175	1779
6.31042510332	1766
6.325751145465	1640
6.34107718761	1680
6.356403229755	1716
6.3717292719	1717
6.387055314045	1737
6.40238135619	1737
6.417707398335	1639
6.43303344048	1671
6.448359482625	1629
6.46368552477	1658
6.479011566915	1672
6.49433760906	1565
6.509663651205	1594
6.52498969335	1673
6.540315735495	1522
6.55564177764	1582
6.570967819785	1707
6.58629386193	1565
6.601619904075	1590
6.61694594622	1590
6.632271988365	1525
6.64759803051	1616
6.662924072655	1684
6.6782501148	1578
6.693576156945	1564
6.70890219909	1623
6.724228241235	1601
6.73955428338	1507
6.754880325525	1602
6.77020636767	1592
6.785532409815	1563
6.80085845196	1551
6.816184494105	1567
6.83151053625	1555
6.846836578395	1560
6.86216262054	1577
6.877488662685	1650
6.89281470483	1595
6.908140746975	1612
6.92346678912	1651
6.938792831265	1570
6.95411887341	1572
6.969444915555	1565
6.9847709577	1541
7.000096999845	1668
7.01542304199	1632
7.030749084135	1595
7.04607512628	1638
7.061401168425	1607
7.07672721057	1643
7.092053252715	1703
7.10737929486	1629
7.122705337005	1710
7.13803137915	1594
7.153357421295	1655
7.16868346344	1639
7.184009505585	1587
7.19933554773	1643
7.214661589875	1584
7.22998763202	1637
7.245313674165	1640
7.26063971631	1783
7.275965758455	1660
7.2912918006	1564
7.306617842745	1675
7.32194388489	1669
7.337269927035	1664
7.35259596918	1695
7.367922011325	1688
